Name,Sector,CUSIP,ISIN,Price,Duration,YTM (%),Maturity,Coupon (%),credit_spread,ticker,marketCapitalization,shareOutstanding,mention,positiveScore,negativeScore,positiveMention,negativeMention,score,RTG_FITCH,RTG_SP,RTG_MOODY,BB_COMPOSITE,operating_profit_margin,ebitda_margin,roa,debt_to_assets,debt_to_equity,int_coverage,debt_service_coverage,cash_coverage,current_ratio,quick_ratio,cash_ratio
bank of america corp,Banking,06051GGZ6,US06051GGZ63,96.1,1.3,6.35,23-ene-26,3.37,1.01,BAC,222895.7306,7946.37,163,10.0656562,-82.3372862,12,135,-74.31005373,AA-,A-,A1,A+,,,0.002372357,0.10474814,1.154493698,,0.199044129,6.442740614,,,
bank of america corp,Banking,59022CAJ2,US59022CAJ27,99.82,9.05,6.13,29-ene-37,6.11,0.79,BAC,222895.7306,7946.37,163,10.0656562,-82.3372862,12,135,-74.31005373,A,BBB+,A3,A-,,,0.002372357,0.10474814,1.154493698,,0.199044129,6.442740614,,,
bank of america corp,Banking,06051GGL7,US06051GGL77,92.34,3.21,6.27,24-abr-28,3.71,0.93,BAC,222895.7306,7946.37,163,10.0656562,-82.3372862,12,135,-74.31005373,AA-,A-,A1,A+,,,0.002372357,0.10474814,1.154493698,,0.199044129,6.442740614,,,
bank of america corp,Banking,59023VAA8,US59023VAA89,113.11,8.95,6.36,14-may-38,7.75,1.02,BAC,222895.7306,7946.37,163,10.0656562,-82.3372862,12,135,-74.31005373,A,BBB+,A3,A-,,,0.002372357,0.10474814,1.154493698,,0.199044129,6.442740614,,,
bank of america corp,Banking,06051GJP5,US06051GJP54,79.71,6.32,6.12,11-mar-32,2.65,0.78,BAC,222895.7306,7946.37,163,10.0656562,-82.3372862,12,135,-74.31005373,AA-,A-,A1,A,,,0.002372357,0.10474814,1.154493698,,0.199044129,6.442740614,,,
bank of america corp,Banking,06051GKB4,US06051GKB40,62.15,13.7,5.72,21-jul-52,2.97,0.38,BAC,222895.7306,7946.37,163,10.0656562,-82.3372862,12,135,-74.31005373,AA-,A-,A1,A,,,0.002372357,0.10474814,1.154493698,,0.199044129,6.442740614,,,
bank of america corp,Banking,06051GJN0,US06051GJN07,68.65,13.42,5.79,13-mar-52,3.48,0.45,BAC,222895.7306,7946.37,163,10.0656562,-82.3372862,12,135,-74.31005373,AA-,A-,A1,A,,,0.002372357,0.10474814,1.154493698,,0.199044129,6.442740614,,,
bank of america corp,Banking,59022CAB9,US59022CAB90,101.29,2.7,5.74,15-sep-26,6.22,0.4,BAC,222895.7306,7946.37,163,10.0656562,-82.3372862,12,135,-74.31005373,A,BBB+,A3,A-,,,0.002372357,0.10474814,1.154493698,,0.199044129,6.442740614,,,
bank of america corp,Banking,06051GFQ7,US06051GFQ73,85.82,12.38,5.92,21-abr-45,4.75,0.58,BAC,222895.7306,7946.37,163,10.0656562,-82.3372862,12,135,-74.31005373,A,BBB+,A3,A-,,,0.002372357,0.10474814,1.154493698,,0.199044129,6.442740614,,,
bank of america corp,Banking,06051GFG9,US06051GFG91,89.33,12.05,5.77,01-abr-44,4.88,0.43,BAC,222895.7306,7946.37,163,10.0656562,-82.3372862,12,135,-74.31005373,AA-,A-,A1,A+,,,0.002372357,0.10474814,1.154493698,,0.199044129,6.442740614,,,
at&t inc,Communications,00206RKJ0,US00206RKJ04,63.23,15.38,6.22,15-sep-53,3.5,0.88,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RLJ9,US00206RLJ94,62.93,15.67,6.24,15-sep-55,3.55,0.9,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RLV2,US00206RLV23,62.36,16.07,6.31,15-sep-59,3.65,0.97,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RMN9,US00206RMN97,65.17,15.46,6.29,01-dic-57,3.8,0.95,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RMM1,US00206RMM15,74.24,8.53,5.96,01-dic-33,2.55,0.62,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RHJ4,US00206RHJ41,93.28,4.71,5.81,01-mar-29,4.35,0.47,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RML3,US00206RML32,90.67,2.38,5.74,25-mar-26,1.7,0.4,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RGQ9,US00206RGQ92,91.68,5.43,5.88,15-feb-30,4.3,0.54,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RCP5,US00206RCP55,86.28,8.57,6.17,15-may-35,4.5,0.83,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RJY9,US00206RJY99,80.77,6.65,5.89,01-jun-31,2.75,0.55,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RKA9,US00206RKA94,66.15,14.52,6.23,01-jun-51,3.65,0.89,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RJX1,US00206RJX17,88.68,3.44,5.74,01-jun-27,2.3,0.4,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RKH4,US00206RKH48,76.18,7.34,5.9,01-feb-32,2.25,0.56,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RMT6,US00206RMT67,94.56,7.77,6.11,15-feb-34,5.4,0.77,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RJZ6,US00206RJZ64,70.79,11.85,6.25,01-jun-41,3.5,0.91,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RCQ3,US00206RCQ39,80.39,12.36,6.4,15-may-46,4.75,1.06,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RKG6,US00206RKG64,84.44,4.1,5.73,01-feb-28,1.65,0.39,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RDQ2,US00206RDQ20,95.44,3.09,5.73,01-mar-27,4.25,0.39,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RDJ8,US00206RDJ86,77.41,13.25,6.33,09-mar-48,4.5,0.99,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RGL0,US00206RGL06,93.58,3.9,5.77,15-feb-28,4.1,0.43,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RHW5,US00206RHW51,94.04,3.09,5.75,15-feb-27,3.8,0.41,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RBH4,US00206RBH49,78.5,11.86,6.23,15-dic-42,4.3,0.89,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RDR0,US00206RDR03,91.63,9.33,6.17,01-mar-37,5.25,0.83,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RKB7,US00206RKB77,65.42,15.77,6.27,01-jun-60,3.85,0.93,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RHK1,US00206RHK14,85.84,10.33,6.3,01-mar-39,4.85,0.96,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RBK7,US00206RBK77,76.19,12.44,6.39,15-jun-45,4.35,1.05,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RDK5,US00206RDK59,77.41,13.43,6.35,09-mar-49,4.55,1.01,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RHA3,US00206RHA32,85.47,12.28,6.36,15-nov-46,5.15,1.02,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RFW7,US00206RFW79,88.05,9.65,6.19,15-ago-37,4.9,0.85,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RFU1,US00206RFU14,84.19,13.18,6.4,15-feb-50,5.15,1.06,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RKE1,US00206RKE17,63,15.35,6.04,01-feb-52,3.3,0.7,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RCU4,US00206RCU41,93.07,12.37,6.22,15-feb-47,5.65,0.88,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RAG7,US00206RAG74,99.2,9.31,6.38,15-ene-38,6.3,1.04,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RDF6,US00206RDF64,97.78,10.43,6.21,15-ago-40,6,0.87,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,04650NAB0,US04650NAB01,90.07,10.72,6.31,01-sep-40,5.35,0.97,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RKD3,US00206RKD34,66.67,12.97,6.04,01-feb-43,3.1,0.7,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RHV7,US00206RHV78,92.74,2.62,5.78,15-jul-26,2.95,0.44,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RHT2,US00206RHT23,95.98,2.12,5.75,15-ene-26,3.88,0.41,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RJK9,US00206RJK95,80.11,11.95,6.4,01-jun-44,4.65,1.06,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RAS1,US00206RAS13,100.81,9.67,6.47,15-feb-39,6.55,1.13,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RDS8,US00206RDS85,89.6,12.45,6.31,01-mar-47,5.45,0.97,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RDG4,US00206RDG48,99.51,10.45,6.42,01-mar-41,6.38,1.08,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RBA9,US00206RBA95,91.46,10.9,6.36,15-ago-41,5.55,1.02,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RKF8,US00206RKF81,62.24,16.65,6.07,01-feb-61,3.5,0.73,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RDH2,US00206RDH21,87.91,11.35,6.26,15-mar-42,5.15,0.92,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RDT6,US00206RDT68,90.47,14.22,6.39,01-mar-57,5.7,1.05,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RMP4,US00206RMP46,99.25,1.26,5.87,20-feb-26,5.54,0.53,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RJL7,US00206RJL78,81.42,12.19,6.45,15-jul-45,4.85,1.11,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RCG5,US00206RCG56,81.42,11.88,6.44,15-jun-44,4.8,1.1,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,00206RJF0,US00206RJF01,97.41,10.21,6.5,29-mar-41,6.25,1.16,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
at&t inc,Communications,78387GAQ6,US78387GAQ64,97.05,7.93,6.53,15-sep-34,6.15,1.19,T,109451.1913,7149,794,45.64472249,-91.2226961,77,689,-65.72676294,BBB+,BBB,Baa2,BBB,0.609452819,0.4160845,0.010990249,0.395617121,1.585733492,4.833955224,0.58793553,0.564588765,0.677117377,,0.175926439
abbvie inc,Consumer Non-Cyclical,00287YCB3,US00287YCB39,80.71,14.13,5.67,21-nov-49,4.25,0.33,ABBV,270811.1056,1765.05,176,22.35028616,-79.50408664,30,134,-60.43520998,,BBB+,A3,BBB+,0.651496574,0.345690588,0.014951945,0.450737624,4.742344163,8.682971014,1.098001738,1.521980886,0.89494091,,0.271689569
abbvie inc,Consumer Non-Cyclical,00287YBX6,US00287YBX67,88.22,5.38,5.48,21-nov-29,3.2,0.14,ABBV,270811.1056,1765.05,176,22.35028616,-79.50408664,30,134,-60.43520998,,BBB+,A3,BBB+,0.651496574,0.345690588,0.014951945,0.450737624,4.742344163,8.682971014,1.098001738,1.521980886,0.89494091,,0.271689569
abbvie inc,Consumer Non-Cyclical,00287YBV0,US00287YBV02,92.8,2.93,5.45,21-nov-26,2.95,0.11,ABBV,270811.1056,1765.05,176,22.35028616,-79.50408664,30,134,-60.43520998,,BBB+,A3,BBB+,0.651496574,0.345690588,0.014951945,0.450737624,4.742344163,8.682971014,1.098001738,1.521980886,0.89494091,,0.271689569
abbvie inc,Consumer Non-Cyclical,00287YCA5,US00287YCA55,82.93,11.05,5.68,21-nov-39,4.05,0.34,ABBV,270811.1056,1765.05,176,22.35028616,-79.50408664,30,134,-60.43520998,,BBB+,A3,BBB+,0.651496574,0.345690588,0.014951945,0.450737624,4.742344163,8.682971014,1.098001738,1.521980886,0.89494091,,0.271689569
abbvie inc,Consumer Non-Cyclical,00287YAR0,US00287YAR09,91.31,8.64,5.52,14-may-35,4.5,0.18,ABBV,270811.1056,1765.05,176,22.35028616,-79.50408664,30,134,-60.43520998,,BBB+,A3,BBB+,0.651496574,0.345690588,0.014951945,0.450737624,4.742344163,8.682971014,1.098001738,1.521980886,0.89494091,,0.271689569
abbvie inc,Consumer Non-Cyclical,00287YAS8,US00287YAS81,86.6,12.48,5.79,14-may-45,4.7,0.45,ABBV,270811.1056,1765.05,176,22.35028616,-79.50408664,30,134,-60.43520998,,BBB+,A3,BBB+,0.651496574,0.345690588,0.014951945,0.450737624,4.742344163,8.682971014,1.098001738,1.521980886,0.89494091,,0.271689569
abbvie inc,Consumer Non-Cyclical,00287YAY5,US00287YAY59,94.51,2.43,5.46,14-may-26,3.2,0.12,ABBV,270811.1056,1765.05,176,22.35028616,-79.50408664,30,134,-60.43520998,,BBB+,A3,BBB+,0.651496574,0.345690588,0.014951945,0.450737624,4.742344163,8.682971014,1.098001738,1.521980886,0.89494091,,0.271689569
abbvie inc,Consumer Non-Cyclical,00287YAM1,US00287YAM12,84.2,11.94,5.78,06-nov-42,4.4,0.44,ABBV,270811.1056,1765.05,176,22.35028616,-79.50408664,30,134,-60.43520998,,BBB+,A3,BBB+,0.651496574,0.345690588,0.014951945,0.450737624,4.742344163,8.682971014,1.098001738,1.521980886,0.89494091,,0.271689569
abbvie inc,Consumer Non-Cyclical,00287YAQ2,US00287YAQ26,96.61,1.52,5.79,14-may-25,3.6,0.45,ABBV,270811.1056,1765.05,176,22.35028616,-79.50408664,30,134,-60.43520998,,BBB+,A3,BBB+,0.651496574,0.345690588,0.014951945,0.450737624,4.742344163,8.682971014,1.098001738,1.521980886,0.89494091,,0.271689569
abbvie inc,Consumer Non-Cyclical,00287YCX5,US00287YCX58,97.16,1.4,5.83,15-mar-25,3.8,0.49,ABBV,270811.1056,1765.05,176,22.35028616,-79.50408664,30,134,-60.43520998,,BBB+,A3,BBB+,0.651496574,0.345690588,0.014951945,0.450737624,4.742344163,8.682971014,1.098001738,1.521980886,0.89494091,,0.271689569
abbvie inc,Consumer Non-Cyclical,00287YAW9,US00287YAW93,82.88,12.91,5.82,14-may-46,4.45,0.48,ABBV,270811.1056,1765.05,176,22.35028616,-79.50408664,30,134,-60.43520998,,BBB+,A3,BBB+,0.651496574,0.345690588,0.014951945,0.450737624,4.742344163,8.682971014,1.098001738,1.521980886,0.89494091,,0.271689569
abbvie inc,Consumer Non-Cyclical,00287YCY3,US00287YCY32,91.88,8.67,5.51,15-mar-35,4.55,0.17,ABBV,270811.1056,1765.05,176,22.35028616,-79.50408664,30,134,-60.43520998,,BBB+,A3,BBB+,0.651496574,0.345690588,0.014951945,0.450737624,4.742344163,8.682971014,1.098001738,1.521980886,0.89494091,,0.271689569
abbvie inc,Consumer Non-Cyclical,00287YBD0,US00287YBD04,89,13.4,5.7,14-nov-48,4.88,0.36,ABBV,270811.1056,1765.05,176,22.35028616,-79.50408664,30,134,-60.43520998,,BBB+,A3,BBB+,0.651496574,0.345690588,0.014951945,0.450737624,4.742344163,8.682971014,1.098001738,1.521980886,0.89494091,,0.271689569
abbvie inc,Consumer Non-Cyclical,00287YBZ1,US00287YBZ16,96.36,1.12,5.87,21-nov-24,2.6,0.53,ABBV,270811.1056,1765.05,176,22.35028616,-79.50408664,30,134,-60.43520998,,BBB+,A3,BBB+,0.651496574,0.345690588,0.014951945,0.450737624,4.742344163,8.682971014,1.098001738,1.521980886,0.89494091,,0.271689569
